CB2020,CT2020,BCTCB2020,GEOID,OBJECTID,CTLabel,BoroCT2020,NAME,DP03_0128PE,precinct
"2009","022602","50226022009","360850226022009",2283,"226.02","5022602",,,"123"
"2009","024401","50244012009","360850244012009",1224,"244.01","5024401",,,"123"
"2009","024402","50244022009","360850244022009",1225,"244.02","5024402",,,"123"
"2009","024800","50248002009","360850248002009",2284,"248","5024800",,,"123"
"2010","015602","50156022010","360850156022010",1193,"156.02","5015602",,,"123"
"2010","017005","50170052010","360850170052010",1195,"170.05","5017005",,,"123"
"2010","017009","50170092010","360850170092010",1197,"170.09","5017009",,,"123"
"2010","017011","50170112010","360850170112010",1198,"170.11","5017011",,,"123"
"2010","017012","50170122010","360850170122010",1199,"170.12","5017012",,,"123"
"2010","017014","50170142010","360850170142010",1201,"170.14","5017014",,,"123"
"2010","017016","50170162010","360850170162010",2065,"170.16","5017016",,,"123"
"2010","017600","50176002010","360850176002010",2185,"176","5017600",,,"123"
"2010","019800","50198002010","360850198002010",2036,"198","5019800",,,"123"
"2010","020803","50208032010","360850208032010",2037,"208.03","5020803",,,"123"
"2010","020804","50208042010","360850208042010",1216,"208.04","5020804",,,"123"
"2010","020805","50208052010","360850208052010",1217,"208.05","5020805",,,"123"
"2010","020806","50208062010","360850208062010",1218,"208.06","5020806",,,"123"
"2010","022601","50226012010","360850226012010",1220,"226.01","5022601",,,"123"
"2010","022602","50226022010","360850226022010",2283,"226.02","5022602",,,"123"
"2010","024401","50244012010","360850244012010",1224,"244.01","5024401",,,"123"
"2010","024402","50244022010","360850244022010",1225,"244.02","5024402",,,"123"
"2010","024800","50248002010","360850248002010",2284,"248","5024800",,,"123"
"2011","015602","50156022011","360850156022011",1193,"156.02","5015602",,,"123"
"2011","017005","50170052011","360850170052011",1195,"170.05","5017005",,,"123"
"2011","017009","50170092011","360850170092011",1197,"170.09","5017009",,,"123"
"2011","017011","50170112011","360850170112011",1198,"170.11","5017011",,,"123"
"2011","017012","50170122011","360850170122011",1199,"170.12","5017012",,,"123"
"2011","017014","50170142011","360850170142011",1201,"170.14","5017014",,,"123"
"2011","017016","50170162011","360850170162011",2065,"170.16","5017016",,,"123"
"2011","017600","50176002011","360850176002011",2185,"176","5017600",,,"123"
"2011","019800","50198002011","360850198002011",2036,"198","5019800",,,"123"
"2011","020803","50208032011","360850208032011",2037,"208.03","5020803",,,"123"
"2011","020804","50208042011","360850208042011",1216,"208.04","5020804",,,"123"
"2011","020805","50208052011","360850208052011",1217,"208.05","5020805",,,"123"
"2011","020806","50208062011","360850208062011",1218,"208.06","5020806",,,"123"
"2011","022602","50226022011","360850226022011",2283,"226.02","5022602",,,"123"
"2011","024401","50244012011","360850244012011",1224,"244.01","5024401",,,"123"
"2011","024402","50244022011","360850244022011",1225,"244.02","5024402",,,"123"
"2011","024800","50248002011","360850248002011",2284,"248","5024800",,,"123"
"2012","015602","50156022012","360850156022012",1193,"156.02","5015602",,,"123"
"2012","017005","50170052012","360850170052012",1195,"170.05","5017005",,,"123"
"2012","017009","50170092012","360850170092012",1197,"170.09","5017009",,,"123"
"2012","017011","50170112012","360850170112012",1198,"170.11","5017011",,,"123"
"2012","017012","50170122012","360850170122012",1199,"170.12","5017012",,,"123"
"2012","017014","50170142012","360850170142012",1201,"170.14","5017014",,,"123"
"2012","017016","50170162012","360850170162012",2065,"170.16","5017016",,,"123"
"2012","017600","50176002012","360850176002012",2185,"176","5017600",,,"123"
"2012","019800","50198002012","360850198002012",2036,"198","5019800",,,"123"
"2012","020803","50208032012","360850208032012",2037,"208.03","5020803",,,"123"
"2012","020804","50208042012","360850208042012",1216,"208.04","5020804",,,"123"
"2012","020805","50208052012","360850208052012",1217,"208.05","5020805",,,"123"
"2012","020806","50208062012","360850208062012",1218,"208.06","5020806",,,"123"
"2012","022602","50226022012","360850226022012",2283,"226.02","5022602",,,"123"
"2012","024401","50244012012","360850244012012",1224,"244.01","5024401",,,"123"
"2012","024402","50244022012","360850244022012",1225,"244.02","5024402",,,"123"
"2012","024800","50248002012","360850248002012",2284,"248","5024800",,,"123"
"2013","017005","50170052013","360850170052013",1195,"170.05","5017005",,,"123"
"2013","017009","50170092013","360850170092013",1197,"170.09","5017009",,,"123"
"2013","017011","50170112013","360850170112013",1198,"170.11","5017011",,,"123"
"2013","017012","50170122013","360850170122013",1199,"170.12","5017012",,,"123"
"2013","017014","50170142013","360850170142013",1201,"170.14","5017014",,,"123"
"2013","017016","50170162013","360850170162013",2065,"170.16","5017016",,,"123"
"2013","017600","50176002013","360850176002013",2185,"176","5017600",,,"123"
"2013","020803","50208032013","360850208032013",2037,"208.03","5020803",,,"123"
"2013","020804","50208042013","360850208042013",1216,"208.04","5020804",,,"123"
"2013","020805","50208052013","360850208052013",1217,"208.05","5020805",,,"123"
"2013","020806","50208062013","360850208062013",1218,"208.06","5020806",,,"123"
"2013","022602","50226022013","360850226022013",2283,"226.02","5022602",,,"123"
"2013","024401","50244012013","360850244012013",1224,"244.01","5024401",,,"123"
"2013","024402","50244022013","360850244022013",1225,"244.02","5024402",,,"123"
"2014","017005","50170052014","360850170052014",1195,"170.05","5017005",,,"123"
"2014","017009","50170092014","360850170092014",1197,"170.09","5017009",,,"123"
"2014","017011","50170112014","360850170112014",1198,"170.11","5017011",,,"123"
"2014","017012","50170122014","360850170122014",1199,"170.12","5017012",,,"123"
"2014","017014","50170142014","360850170142014",1201,"170.14","5017014",,,"123"
"2014","017600","50176002014","360850176002014",2185,"176","5017600",,,"123"
"2014","020803","50208032014","360850208032014",2037,"208.03","5020803",,,"123"
"2014","020804","50208042014","360850208042014",1216,"208.04","5020804",,,"123"
"2014","020805","50208052014","360850208052014",1217,"208.05","5020805",,,"123"
"2014","020806","50208062014","360850208062014",1218,"208.06","5020806",,,"123"
"2014","022602","50226022014","360850226022014",2283,"226.02","5022602",,,"123"
"2014","024402","50244022014","360850244022014",1225,"244.02","5024402",,,"123"
"2015","017005","50170052015","360850170052015",1195,"170.05","5017005",,,"123"
"2015","017009","50170092015","360850170092015",1197,"170.09","5017009",,,"123"
"2015","017011","50170112015","360850170112015",1198,"170.11","5017011",,,"123"
"2015","017012","50170122015","360850170122015",1199,"170.12","5017012",,,"123"
"2015","017014","50170142015","360850170142015",1201,"170.14","5017014",,,"123"
"2015","017600","50176002015","360850176002015",2185,"176","5017600",,,"123"
"2015","020803","50208032015","360850208032015",2037,"208.03","5020803",,,"123"
"2015","020804","50208042015","360850208042015",1216,"208.04","5020804",,,"123"
"2015","020805","50208052015","360850208052015",1217,"208.05","5020805",,,"123"
"2015","020806","50208062015","360850208062015",1218,"208.06","5020806",,,"123"
"2015","022602","50226022015","360850226022015",2283,"226.02","5022602",,,"123"
"2015","024402","50244022015","360850244022015",1225,"244.02","5024402",,,"123"
"2016","017005","50170052016","360850170052016",1195,"170.05","5017005",,,"123"
"2016","017009","50170092016","360850170092016",1197,"170.09","5017009",,,"123"
"2016","017011","50170112016","360850170112016",1198,"170.11","5017011",,,"123"
"2016","017012","50170122016","360850170122016",1199,"170.12","5017012",,,"123"
"2016","017014","50170142016","360850170142016",1201,"170.14","5017014",,,"123"
"2016","017600","50176002016","360850176002016",2185,"176","5017600",,,"123"
"2016","020803","50208032016","360850208032016",2037,"208.03","5020803",,,"123"
"2016","020804","50208042016","360850208042016",1216,"208.04","5020804",,,"123"
"2016","020805","50208052016","360850208052016",1217,"208.05","5020805",,,"123"
"2016","020806","50208062016","360850208062016",1218,"208.06","5020806",,,"123"
"2016","022602","50226022016","360850226022016",2283,"226.02","5022602",,,"123"
"2017","017005","50170052017","360850170052017",1195,"170.05","5017005",,,"123"
"2017","017009","50170092017","360850170092017",1197,"170.09","5017009",,,"123"
"2017","017011","50170112017","360850170112017",1198,"170.11","5017011",,,"123"
"2017","017012","50170122017","360850170122017",1199,"170.12","5017012",,,"123"
"2017","017600","50176002017","360850176002017",2185,"176","5017600",,,"123"
"2017","020803","50208032017","360850208032017",2037,"208.03","5020803",,,"123"
"2017","020804","50208042017","360850208042017",1216,"208.04","5020804",,,"123"
"2017","020805","50208052017","360850208052017",1217,"208.05","5020805",,,"123"
"2017","022602","50226022017","360850226022017",2283,"226.02","5022602",,,"123"
"2018","017005","50170052018","360850170052018",1195,"170.05","5017005",,,"123"
"2018","017009","50170092018","360850170092018",1197,"170.09","5017009",,,"123"
"2018","017011","50170112018","360850170112018",1198,"170.11","5017011",,,"123"
"2018","017012","50170122018","360850170122018",1199,"170.12","5017012",,,"123"
"2018","020803","50208032018","360850208032018",2037,"208.03","5020803",,,"123"
"2018","020804","50208042018","360850208042018",1216,"208.04","5020804",,,"123"
"2018","022602","50226022018","360850226022018",2283,"226.02","5022602",,,"123"
"2019","017005","50170052019","360850170052019",1195,"170.05","5017005",,,"123"
"2019","017009","50170092019","360850170092019",1197,"170.09","5017009",,,"123"
"2019","017012","50170122019","360850170122019",1199,"170.12","5017012",,,"123"
"2019","020803","50208032019","360850208032019",2037,"208.03","5020803",,,"123"
"2019","020804","50208042019","360850208042019",1216,"208.04","5020804",,,"123"
"2019","029102","50291022019","360850291022019",2324,"291.02","5029102",,,"123"
"2020","017005","50170052020","360850170052020",1195,"170.05","5017005",,,"123"
"2020","017009","50170092020","360850170092020",1197,"170.09","5017009",,,"123"
"2020","020803","50208032020","360850208032020",2037,"208.03","5020803",,,"123"
"2020","020804","50208042020","360850208042020",1216,"208.04","5020804",,,"123"
"2020","029102","50291022020","360850291022020",2324,"291.02","5029102",,,"123"
"2021","017005","50170052021","360850170052021",1195,"170.05","5017005",,,"123"
"2021","017009","50170092021","360850170092021",1197,"170.09","5017009",,,"123"
"3000","015602","50156023000","360850156023000",1193,"156.02","5015602",,,"123"
"3000","017007","50170073000","360850170073000",1196,"170.07","5017007",,,"123"
"3000","017009","50170093000","360850170093000",1197,"170.09","5017009",,,"123"
"3000","017012","50170123000","360850170123000",1199,"170.12","5017012",,,"123"
"3000","017600","50176003000","360850176003000",2185,"176","5017600",,,"123"
"3000","019800","50198003000","360850198003000",2036,"198","5019800",,,"123"
"3000","020803","50208033000","360850208033000",2037,"208.03","5020803",,,"123"
"3000","020804","50208043000","360850208043000",1216,"208.04","5020804",,,"123"
"3000","020805","50208053000","360850208053000",1217,"208.05","5020805",,,"123"
"3000","022601","50226013000","360850226013000",1220,"226.01","5022601",,,"123"
"3000","022602","50226023000","360850226023000",2283,"226.02","5022602",,,"123"
"3000","024800","50248003000","360850248003000",2284,"248","5024800",,,"123"
"3001","015602","50156023001","360850156023001",1193,"156.02","5015602",,,"123"
"3001","017009","50170093001","360850170093001",1197,"170.09","5017009",,,"123"
"3001","017012","50170123001","360850170123001",1199,"170.12","5017012",,,"123"
"3001","017600","50176003001","360850176003001",2185,"176","5017600",,,"123"
"3001","019800","50198003001","360850198003001",2036,"198","5019800",,,"123"
"3001","020803","50208033001","360850208033001",2037,"208.03","5020803",,,"123"
"3001","020804","50208043001","360850208043001",1216,"208.04","5020804",,,"123"
"3001","022601","50226013001","360850226013001",1220,"226.01","5022601",,,"123"
"3001","022602","50226023001","360850226023001",2283,"226.02","5022602",,,"123"
"3001","024401","50244013001","360850244013001",1224,"244.01","5024401",,,"123"
"3002","015602","50156023002","360850156023002",1193,"156.02","5015602",,,"123"
"3002","017007","50170073002","360850170073002",1196,"170.07","5017007",,,"123"
"3002","017009","50170093002","360850170093002",1197,"170.09","5017009",,,"123"
"3002","017012","50170123002","360850170123002",1199,"170.12","5017012",,,"123"
"3002","017600","50176003002","360850176003002",2185,"176","5017600",,,"123"
"3002","019800","50198003002","360850198003002",2036,"198","5019800",,,"123"
"3002","020803","50208033002","360850208033002",2037,"208.03","5020803",,,"123"
"3002","020804","50208043002","360850208043002",1216,"208.04","5020804",,,"123"
"3002","020805","50208053002","360850208053002",1217,"208.05","5020805",,,"123"
"3002","022601","50226013002","360850226013002",1220,"226.01","5022601",,,"123"
"3002","022602","50226023002","360850226023002",2283,"226.02","5022602",,,"123"
"3002","024401","50244013002","360850244013002",1224,"244.01","5024401",,,"123"
"3003","015602","50156023003","360850156023003",1193,"156.02","5015602",,,"123"
"3003","017009","50170093003","360850170093003",1197,"170.09","5017009",,,"123"
"3003","017012","50170123003","360850170123003",1199,"170.12","5017012",,,"123"
"3003","017600","50176003003","360850176003003",2185,"176","5017600",,,"123"
"3003","019800","50198003003","360850198003003",2036,"198","5019800",,,"123"
"3003","020803","50208033003","360850208033003",2037,"208.03","5020803",,,"123"
"3003","020804","50208043003","360850208043003",1216,"208.04","5020804",,,"123"
"3003","020805","50208053003","360850208053003",1217,"208.05","5020805",,,"123"
"3003","022601","50226013003","360850226013003",1220,"226.01","5022601",,,"123"
